id,fecha,usuario,nombre,texto,likes,retweets,respuestas,vistas,es_verificado,url,hashtags,num_respuestas_descargadas
831826681606373377,2017-02-15T11:25:10Z,Monstruo929,MONSTRUO D LA MAÑANA,"#Chistorras 
-Mi mujer es una salvaje en la cama!
-Por qué, te hace el amor salvajemente?
- Nooo... se hace pipí en la cama. 🙈",0,0,0,0,False,https://twitter.com/Monstruo929/status/831826681606373377,Chistorras,0
828289437612273664,2017-02-05T17:09:25Z,Algga,ѦLԌԌѦ,Noche de #chelas y  #papa con #chistorras en #labarritadechacao #solera #azul #polar #pilsen… https://www.instagram.com/p/BQI0Si1AfV3/,0,0,0,0,False,https://twitter.com/Algga/status/828289437612273664,"chelas,papa,chistorras,labarritadechacao,solera,azul,polar,pilsen",0
827509673477685249,2017-02-03T13:30:55Z,Charvenca,Charvenca,Esta #SalsaTartara va muy bien con unas #Chistorras #Charvenca https://goo.gl/JximVQ https://pbs.twimg.com/media/C3vnqVGWQAAh2KT.jpg,1,0,0,0,False,https://twitter.com/Charvenca/status/827509673477685249,"SalsaTartara,Chistorras,Charvenca",0
825034900671586305,2017-01-27T17:37:03Z,Tequefrench,TEQUEFRENCH®,Está delicia de #tequeños de #chistorras la puedes disfrutar esta noche en la presentación de la… https://www.instagram.com/p/BPxsTIVh0Oj/,2,0,0,0,False,https://twitter.com/Tequefrench/status/825034900671586305,"tequeños,chistorras",0
823632653932961792,2017-01-23T20:45:01Z,BelleVueCaracas,BelleVueCaracas,Unas #chistorras y un trago de nuestra #sangría especial #BelleVue caen bien para finalizar la tarde. https://pbs.twimg.com/media/C23FTYlWIAUn2_-.jpg,0,0,0,0,False,https://twitter.com/BelleVueCaracas/status/823632653932961792,"chistorras,sangría,BelleVue",0
823475664166785024,2017-01-23T10:21:12Z,eslabonfrio,@alimentoscf,"Clave de vida y éxito!! Parar , pensar y reflexionar... #chistorras… https://www.instagram.com/p/BPmnPOgAMhKROERZ1UWzYf-ynCvbzrxdPMVsF80/",0,0,0,0,False,https://twitter.com/eslabonfrio/status/823475664166785024,chistorras,0
822869511300845573,2017-01-21T18:12:34Z,eslabonfrio,@alimentoscf,@eslabonfrio #chistorras #chorizos #hamburguesa #venezuela #delivery https://www.instagram.com/p/BPiTl99AYttSHr716axRu51gpaqjdjgy5iYzfw0/,0,0,0,0,False,https://twitter.com/eslabonfrio/status/822869511300845573,"chistorras,chorizos,hamburguesa,venezuela,delivery",0
813761430398836736,2016-12-27T15:00:18Z,CasaLorenzoRest,CasaLorenzoRest,"#Almuerzo? Una entrada deliciosa: #Tartaletas elaboradas con masa quebrada, rellenas de jugosas #Chistorras #Gratinadas con #QuesoMozzarella https://pbs.twimg.com/media/C0sPtRhVEAA2n4G.jpg",4,3,1,0,False,https://twitter.com/CasaLorenzoRest/status/813761430398836736,"Almuerzo,Tartaletas,Chistorras,Gratinadas,QuesoMozzarella",0
808438277439111168,2016-12-12T22:28:00Z,CasaLorenzoRest,CasaLorenzoRest,¿Pensando en una deliciosa entrada para la cena de hoy? Que tal #Tartaletas rellenas de jugosas #Chistorras #Gratinadas con #QuesoMozzarella https://pbs.twimg.com/media/CzgmU_bWIAAE4jX.jpg,6,2,1,0,False,https://twitter.com/CasaLorenzoRest/status/808438277439111168,"Tartaletas,Chistorras,Gratinadas,QuesoMozzarella",0
803986386655342592,2016-11-30T15:37:46Z,EmbutidosCelta,Embutidos Celta,"Las más ricas #chistorras y al mejor precio. Que esperas para probarlas?

#chistorra #chorizo… https://www.instagram.com/p/BNcIit2D_yn/",0,0,0,0,False,https://twitter.com/EmbutidosCelta/status/803986386655342592,"chistorras,chistorra,chorizo",0
802679213257945088,2016-11-27T01:03:32Z,Electro_Nights,Electronic Nights,RT destinohatillo: #Hoy en LaBeatentente hay 2x1 en #Flautas prueba las de #chistorras c.Sucre El H https://pbs.twimg.com/media/CyOwfRTXUAArXOD.jpg,0,0,0,0,False,https://twitter.com/Electro_Nights/status/802679213257945088,"Hoy,Flautas,chistorras",0
802672410944122881,2016-11-27T00:36:30Z,destinohatillo,Destino El Hatillo,#Hoy en @LaBeatentente hay 2x1 en #Flautas prueba las de #chistorras c.Sucre El Hatillo https://pbs.twimg.com/media/CyOqR3iXEAAqDmC.jpg,0,1,0,0,False,https://twitter.com/destinohatillo/status/802672410944122881,"Hoy,Flautas,chistorras",0
